 Municipio, Mesa, Censo, Censo total, Votos_electores, Votos_interventores, Votos_totales, Votos_nulos, Votos_blancos, P.S.O.E., F.I.A., CHA, EB, BAR, I.U., P.P., P.C.P.E., PACMA, UPyD, COMPROMISO CON ARAGON, PAR, PODEMOS, EQUO, C`s, RECORTES CERO
 Sobradiel, 1-001 -U, 820.0, 820.0, 607.0, 0.0, 607.0, 5.0, 21.0, 90.0, 2.0, 14.0, 2.0, 1.0, 11.0, 191.0, 0.0, 5.0, 5.0, 1.0, 119.0, 91.0, 0.0, 46.0, 3.0
 Sos del Rey Cat?ico, 1-001 -A, 443.0, 443.0, 340.0, 0.0, 340.0, 7.0, 5.0, 118.0, 2.0, 8.0, 1.0, 0.0, 16.0, 61.0, 0.0, 2.0, 2.0, 26.0, 9.0, 58.0, 0.0, 24.0, 1.0
 Sos del Rey Cat?ico, 1-001 -B, 81.0, 81.0, 71.0, 0.0, 71.0, 0.0, 2.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 0.0
 Tabuenca, 1-001 -U, 317.0, 317.0, 239.0, 0.0, 239.0, 6.0, 6.0, 23.0, 0.0, 9.0, 0.0, 0.0, 5.0, 123.0, 1.0, 0.0, 0.0, 0.0, 32.0, 20.0, 0.0, 13.0, 1.0
 Talamantes, 1-001 -U, 53.0, 53.0, 43.0, 0.0, 43.0, 1.0, 0.0, 12.0, 0.0, 5.0, 1.0, 0.0, 1.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 0.0
 Tarazona, 1-001 -A, 405.0, 405.0, 267.0, 0.0, 267.0, 6.0, 3.0, 54.0, 0.0, 3.0, 1.0, 0.0, 14.0, 95.0, 0.0, 3.0, 0.0, 0.0, 10.0, 58.0, 0.0, 20.0, 0.0
 Tarazona, 1-001 -B, 496.0, 496.0, 314.0, 0.0, 314.0, 5.0, 7.0, 56.0, 0.0, 3.0, 0.0, 0.0, 19.0, 141.0, 0.0, 2.0, 0.0, 0.0, 7.0, 66.0, 0.0, 8.0, 0.0
 Tarazona, 1-003 -U, 581.0, 581.0, 411.0, 0.0, 411.0, 5.0, 3.0, 73.0, 0.0, 2.0, 3.0, 0.0, 13.0, 219.0, 1.0, 0.0, 1.0, 0.0, 9.0, 67.0, 0.0, 14.0, 1.0
 Tarazona, 1-004 -A, 601.0, 601.0, 446.0, 0.0, 446.0, 8.0, 3.0, 83.0, 0.0, 11.0, 0.0, 0.0, 10.0, 225.0, 0.0, 4.0, 1.0, 0.0, 6.0, 76.0, 0.0, 17.0, 2.0
 Tarazona, 1-004 -B, 479.0, 479.0, 363.0, 0.0, 363.0, 4.0, 2.0, 61.0, 0.0, 4.0, 0.0, 0.0, 20.0, 182.0, 0.0, 0.0, 1.0, 1.0, 15.0, 56.0, 0.0, 16.0, 1.0
 Tarazona, 1-004 -C, 482.0, 482.0, 358.0, 0.0, 358.0, 4.0, 7.0, 61.0, 0.0, 7.0, 2.0, 0.0, 25.0, 171.0, 0.0, 0.0, 0.0, 0.0, 8.0, 55.0, 0.0, 18.0, 0.0
 Tarazona, 1-005 -A, 384.0, 384.0, 283.0, 0.0, 283.0, 6.0, 3.0, 34.0, 0.0, 7.0, 1.0, 0.0, 8.0, 152.0, 1.0, 1.0, 2.0, 1.0, 4.0, 39.0, 0.0, 24.0, 0.0
 Tarazona, 1-005 -B, 451.0, 451.0, 330.0, 0.0, 330.0, 5.0, 10.0, 46.0, 0.0, 5.0, 1.0, 0.0, 23.0, 180.0, 0.0, 0.0, 3.0, 2.0, 2.0, 36.0, 0.0, 17.0, 0.0
 Tarazona, 1-006 -A, 690.0, 690.0, 510.0, 0.0, 510.0, 14.0, 14.0, 78.0, 1.0, 4.0, 4.0, 0.0, 33.0, 187.0, 0.0, 4.0, 2.0, 1.0, 13.0, 108.0, 1.0, 45.0, 1.0
 Tarazona, 1-006 -B, 559.0, 559.0, 400.0, 0.0, 400.0, 3.0, 8.0, 61.0, 0.0, 9.0, 2.0, 0.0, 14.0, 204.0, 0.0, 2.0, 1.0, 0.0, 3.0, 61.0, 1.0, 30.0, 1.0
 Tarazona, 1-006 -C, 607.0, 607.0, 453.0, 0.0, 453.0, 14.0, 8.0, 67.0, 0.0, 6.0, 0.0, 1.0, 28.0, 194.0, 0.0, 2.0, 2.0, 0.0, 7.0, 90.0, 1.0, 32.0, 1.0
 Tarazona, 1-007 -U, 517.0, 517.0, 352.0, 0.0, 352.0, 6.0, 6.0, 64.0, 0.0, 3.0, 0.0, 0.0, 25.0, 172.0, 0.0, 0.0, 0.0, 0.0, 3.0, 56.0, 0.0, 17.0, 0.0
 Tarazona, 1-008 -U, 720.0, 720.0, 468.0, 0.0, 468.0, 3.0, 5.0, 76.0, 0.0, 13.0, 0.0, 2.0, 26.0, 232.0, 1.0, 0.0, 0.0, 0.0, 7.0, 79.0, 1.0, 21.0, 2.0
 Tarazona, 1-009 -U, 564.0, 564.0, 345.0, 0.0, 345.0, 11.0, 14.0, 43.0, 1.0, 2.0, 2.0, 0.0, 12.0, 177.0, 1.0, 2.0, 0.0, 0.0, 3.0, 53.0, 0.0, 23.0, 1.0
 Tarazona, 1-010 -A, 351.0, 351.0, 265.0, 0.0, 265.0, 3.0, 4.0, 32.0, 0.0, 7.0, 1.0, 1.0, 9.0, 117.0, 0.0, 1.0, 1.0, 0.0, 4.0, 61.0, 0.0, 24.0, 0.0
 Tarazona, 1-010 -B, 430.0, 430.0, 344.0, 0.0, 344.0, 5.0, 9.0, 56.0, 0.0, 8.0, 0.0, 0.0, 15.0, 148.0, 0.0, 2.0, 1.0, 1.0, 10.0, 56.0, 0.0, 33.0, 0.0
 Tauste, 1-001 -A, 190.0, 190.0, 120.0, 0.0, 120.0, 0.0, 4.0, 25.0, 0.0, 4.0, 0.0, 0.0, 5.0, 52.0, 0.0, 0.0, 0.0, 0.0, 6.0, 20.0, 0.0, 4.0, 0.0
 Tauste, 1-001 -B, 225.0, 225.0, 138.0, 0.0, 138.0, 4.0, 2.0, 36.0, 0.0, 4.0, 0.0, 0.0, 13.0, 35.0, 0.0, 1.0, 1.0, 0.0, 13.0, 19.0, 0.0, 9.0, 1.0
 Tauste, 1-001 -C, 741.0, 741.0, 477.0, 0.0, 477.0, 14.0, 11.0, 110.0, 0.0, 14.0, 0.0, 2.0, 22.0, 181.0, 0.0, 0.0, 4.0, 0.0, 30.0, 66.0, 1.0, 22.0, 0.0
 Tauste, 2-001 -A, 647.0, 647.0, 445.0, 0.0, 445.0, 7.0, 9.0, 97.0, 0.0, 8.0, 0.0, 0.0, 14.0, 207.0, 1.0, 0.0, 0.0, 0.0, 23.0, 54.0, 0.0, 24.0, 1.0
 Tauste, 2-001 -B, 776.0, 776.0, 560.0, 0.0, 560.0, 8.0, 11.0, 104.0, 0.0, 14.0, 0.0, 0.0, 30.0, 258.0, 0.0, 0.0, 3.0, 0.0, 39.0, 69.0, 0.0, 23.0, 1.0
 Tauste, 3-001 -A, 517.0, 517.0, 327.0, 0.0, 327.0, 4.0, 5.0, 64.0, 0.0, 13.0, 1.0, 0.0, 5.0, 152.0, 0.0, 3.0, 2.0, 0.0, 17.0, 48.0, 0.0, 13.0, 0.0
 Tauste, 3-001 -B, 674.0, 674.0, 456.0, 0.0, 456.0, 7.0, 8.0, 102.0, 0.0, 14.0, 2.0, 1.0, 15.0, 185.0, 1.0, 2.0, 4.0, 0.0, 18.0, 69.0, 0.0, 28.0, 0.0
 Tauste, 4-001 -A, 621.0, 621.0, 399.0, 0.0, 399.0, 5.0, 12.0, 77.0, 1.0, 10.0, 1.0, 1.0, 3.0, 151.0, 0.0, 1.0, 2.0, 2.0, 43.0, 72.0, 0.0, 18.0, 0.0
 Tauste, 4-001 -B, 811.0, 811.0, 519.0, 0.0, 519.0, 10.0, 17.0, 120.0, 0.0, 17.0, 0.0, 0.0, 12.0, 215.0, 0.0, 0.0, 2.0, 2.0, 28.0, 72.0, 0.0, 24.0, 0.0
 Terrer, 1-001 -U, 438.0, 438.0, 349.0, 0.0, 349.0, 4.0, 6.0, 83.0, 0.0, 5.0, 0.0, 0.0, 10.0, 161.0, 0.0, 1.0, 1.0, 2.0, 28.0, 32.0, 0.0, 16.0, 0.0
 Tierga, 1-001 -U, 182.0, 182.0, 151.0, 0.0, 151.0, 0.0, 2.0, 39.0, 0.0, 3.0, 0.0, 0.0, 1.0, 20.0, 0.0, 0.0, 0.0, 0.0, 64.0, 14.0, 0.0, 8.0, 0.0
 Tobed, 1-001 -U, 223.0, 223.0, 169.0, 0.0, 169.0, 3.0, 1.0, 127.0, 0.0, 3.0, 0.0, 0.0, 2.0, 14.0, 0.0, 0.0, 1.0, 0.0, 6.0, 8.0, 0.0, 4.0, 0.0
 Torralba de los Frailes, 1-001 -U, 84.0, 84.0, 75.0, 0.0, 75.0, 0.0, 2.0, 10.0, 0.0, 2.0, 1.0, 0.0, 0.0, 32.0, 0.0, 0.0, 0.0, 0.0, 17.0, 7.0, 0.0, 4.0, 0.0
 Torralba de Ribota, 1-001 -U, 174.0, 174.0, 157.0, 0.0, 157.0, 2.0, 2.0, 59.0, 0.0, 31.0, 0.0, 0.0, 4.0, 36.0, 0.0, 1.0, 0.0, 0.0, 6.0, 14.0, 0.0, 2.0, 0.0
 Torralbilla, 1-001 -U, 58.0, 58.0, 35.0, 0.0, 35.0, 0.0, 1.0, 11.0, 0.0, 3.0, 0.0, 0.0, 0.0, 9.0, 1.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 2.0, 0.0
 Torrehermosa, 1-001 -U, 90.0, 90.0, 54.0, 0.0, 54.0, 0.0, 3.0, 11.0, 0.0, 2.0, 0.0, 0.0, 0.0, 21.0, 2.0, 0.0, 0.0, 0.0, 5.0, 4.0, 0.0, 6.0, 0.0
 Torrelapaja, 1-001 -U, 35.0, 35.0, 34.0, 0.0, 34.0, 0.0, 0.0, 4.0, 0.0, 1.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 10.0, 5.0, 0.0, 1.0, 0.0
 Torrellas, 1-001 -U, 233.0, 233.0, 170.0, 0.0, 170.0, 4.0, 0.0, 80.0, 0.0, 0.0, 0.0, 0.0, 6.0, 26.0, 0.0, 0.0, 0.0, 0.0, 0.0, 42.0, 0.0, 12.0, 0.0
 Torres de Berrell?, 1-001 -A, 556.0, 556.0, 413.0, 0.0, 413.0, 5.0, 7.0, 128.0, 0.0, 9.0, 2.0, 1.0, 58.0, 80.0, 0.0, 2.0, 1.0, 0.0, 15.0, 80.0, 0.0, 25.0, 0.0
 Torres de Berrell?, 1-001 -B, 637.0, 637.0, 488.0, 0.0, 488.0, 3.0, 6.0, 168.0, 0.0, 11.0, 4.0, 0.0, 59.0, 116.0, 0.0, 5.0, 0.0, 0.0, 11.0, 81.0, 0.0, 23.0, 1.0
 Torrijo de la Ca?da, 1-001 -U, 202.0, 202.0, 143.0, 0.0, 143.0, 2.0, 6.0, 39.0, 0.0, 3.0, 1.0, 0.0, 0.0, 14.0, 0.0, 1.0, 2.0, 1.0, 45.0, 27.0, 0.0, 2.0, 0.0
 Tosos, 1-001 -U, 163.0, 163.0, 136.0, 0.0, 136.0, 0.0, 3.0, 61.0, 0.0, 8.0, 0.0, 0.0, 4.0, 22.0, 0.0, 0.0, 0.0, 0.0, 15.0, 20.0, 0.0, 3.0, 0.0
 Trasmoz, 1-001 -U, 63.0, 63.0, 52.0, 0.0, 52.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 6.0, 12.0, 17.0, 0.0, 0.0, 0.0
 Trasobares, 1-001 -U, 132.0, 132.0, 89.0, 0.0, 89.0, 3.0, 2.0, 25.0, 0.0, 3.0, 0.0, 0.0, 1.0, 28.0, 0.0, 0.0, 0.0, 0.0, 17.0, 8.0, 0.0, 2.0, 0.0
 Uncastillo, 1-001 -U, 609.0, 609.0, 409.0, 0.0, 409.0, 8.0, 7.0, 152.0, 0.0, 43.0, 0.0, 0.0, 20.0, 105.0, 1.0, 0.0, 2.0, 1.0, 10.0, 50.0, 0.0, 10.0, 0.0
 Undu? de Lerda, 1-001 -U, 51.0, 51.0, 41.0, 0.0, 41.0, 0.0, 2.0, 3.0, 0.0, 3.0, 1.0, 0.0, 2.0, 16.0, 0.0, 0.0, 1.0, 0.0, 0.0, 12.0, 0.0, 1.0, 0.0
 Urrea de Jal?, 1-001 -U, 286.0, 286.0, 191.0, 0.0, 191.0, 2.0, 4.0, 39.0, 0.0, 8.0, 0.0, 1.0, 2.0, 111.0, 0.0, 0.0, 0.0, 0.0, 7.0, 11.0, 1.0, 5.0, 0.0
 Urri?, 1-001 -U, 37.0, 37.0, 30.0, 0.0, 30.0, 0.0, 3.0, 4.0, 0.0, 2.0, 2.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 4.0, 7.0, 0.0, 1.0, 0.0
 Used, 1-001 -U, 262.0, 262.0, 202.0, 0.0, 202.0, 6.0, 8.0, 70.0, 0.0, 6.0, 2.0, 2.0, 2.0, 71.0, 0.0, 0.0, 1.0, 0.0, 8.0, 16.0, 0.0, 10.0, 0.0
 Utebo, 1-001 -A, 783.0, 783.0, 486.0, 0.0, 486.0, 3.0, 13.0, 91.0, 0.0, 11.0, 7.0, 0.0, 38.0, 155.0, 0.0, 3.0, 1.0, 2.0, 5.0, 107.0, 1.0, 47.0, 2.0
 Utebo, 1-001 -B, 790.0, 790.0, 496.0, 0.0, 496.0, 8.0, 10.0, 93.0, 1.0, 23.0, 13.0, 0.0, 26.0, 128.0, 0.0, 5.0, 3.0, 0.0, 9.0, 98.0, 1.0, 77.0, 1.0
 Utebo, 1-002 -A, 551.0, 551.0, 337.0, 0.0, 337.0, 2.0, 1.0, 65.0, 0.0, 20.0, 3.0, 2.0, 16.0, 72.0, 1.0, 3.0, 3.0, 1.0, 12.0, 92.0, 1.0, 42.0, 1.0
 Utebo, 1-002 -B, 547.0, 547.0, 369.0, 0.0, 369.0, 3.0, 7.0, 66.0, 0.0, 19.0, 7.0, 6.0, 12.0, 79.0, 1.0, 6.0, 6.0, 2.0, 13.0, 97.0, 0.0, 44.0, 1.0
 Utebo, 1-003 -A, 852.0, 852.0, 516.0, 0.0, 516.0, 5.0, 16.0, 126.0, 0.0, 16.0, 11.0, 0.0, 28.0, 121.0, 0.0, 7.0, 10.0, 1.0, 16.0, 95.0, 0.0, 62.0, 2.0
 Utebo, 1-003 -B, 856.0, 856.0, 524.0, 0.0, 524.0, 7.0, 12.0, 101.0, 0.0, 25.0, 9.0, 0.0, 26.0, 116.0, 1.0, 4.0, 5.0, 0.0, 25.0, 118.0, 0.0, 72.0, 3.0
 Utebo, 1-004 -A, 657.0, 657.0, 391.0, 0.0, 391.0, 2.0, 5.0, 85.0, 0.0, 11.0, 9.0, 0.0, 28.0, 93.0, 0.0, 3.0, 4.0, 0.0, 13.0, 94.0, 0.0, 43.0, 1.0
 Utebo, 1-004 -B, 683.0, 683.0, 417.0, 0.0, 417.0, 15.0, 12.0, 62.0, 2.0, 11.0, 7.0, 0.0, 26.0, 104.0, 0.0, 2.0, 3.0, 0.0, 6.0, 122.0, 1.0, 43.0, 1.0
 Utebo, 1-005 -U, 692.0, 692.0, 390.0, 0.0, 390.0, 6.0, 5.0, 84.0, 0.0, 19.0, 5.0, 2.0, 43.0, 66.0, 1.0, 3.0, 2.0, 0.0, 12.0, 106.0, 0.0, 34.0, 2.0
 Utebo, 1-006 -A, 637.0, 637.0, 396.0, 0.0, 396.0, 7.0, 5.0, 71.0, 0.0, 18.0, 5.0, 0.0, 37.0, 68.0, 0.0, 3.0, 6.0, 1.0, 4.0, 127.0, 0.0, 44.0, 0.0
 Utebo, 1-006 -B, 673.0, 673.0, 441.0, 0.0, 441.0, 6.0, 4.0, 73.0, 3.0, 30.0, 7.0, 0.0, 41.0, 93.0, 0.0, 4.0, 5.0, 0.0, 9.0, 123.0, 0.0, 42.0, 1.0
 Utebo, 1-007 -A, 471.0, 471.0, 314.0, 0.0, 314.0, 2.0, 4.0, 74.0, 0.0, 9.0, 5.0, 0.0, 15.0, 74.0, 2.0, 2.0, 3.0, 2.0, 12.0, 65.0, 0.0, 44.0, 1.0
 Utebo, 1-007 -B, 546.0, 546.0, 388.0, 0.0, 388.0, 1.0, 8.0, 81.0, 0.0, 22.0, 6.0, 0.0, 28.0, 74.0, 1.0, 7.0, 2.0, 4.0, 13.0, 83.0, 0.0, 58.0, 0.0
 Utebo, 1-008 -A, 631.0, 631.0, 375.0, 0.0, 375.0, 8.0, 11.0, 68.0, 0.0, 21.0, 9.0, 0.0, 25.0, 77.0, 4.0, 3.0, 2.0, 0.0, 7.0, 94.0, 0.0, 46.0, 0.0
 Utebo, 1-008 -B, 648.0, 648.0, 398.0, 0.0, 398.0, 6.0, 4.0, 71.0, 0.0, 17.0, 5.0, 1.0, 16.0, 88.0, 1.0, 3.0, 8.0, 0.0, 9.0, 113.0, 1.0, 55.0, 0.0
 Utebo, 1-009 -A, 434.0, 434.0, 278.0, 0.0, 278.0, 2.0, 4.0, 64.0, 0.0, 11.0, 6.0, 1.0, 33.0, 38.0, 0.0, 2.0, 5.0, 0.0, 5.0, 82.0, 0.0, 25.0, 0.0
 Utebo, 1-009 -B, 487.0, 487.0, 311.0, 0.0, 311.0, 7.0, 4.0, 70.0, 0.0, 9.0, 3.0, 1.0, 25.0, 45.0, 1.0, 7.0, 2.0, 0.0, 4.0, 100.0, 1.0, 32.0, 0.0
 Utebo, 1-010 -U, 820.0, 820.0, 507.0, 0.0, 507.0, 6.0, 9.0, 53.0, 0.0, 28.0, 7.0, 3.0, 31.0, 141.0, 1.0, 8.0, 6.0, 0.0, 10.0, 97.0, 3.0, 104.0, 0.0
 Utebo, 1-011 -A, 565.0, 565.0, 344.0, 0.0, 344.0, 3.0, 6.0, 65.0, 0.0, 14.0, 2.0, 1.0, 18.0, 83.0, 1.0, 2.0, 6.0, 0.0, 9.0, 93.0, 0.0, 41.0, 0.0
 Utebo, 1-011 -B, 553.0, 553.0, 333.0, 0.0, 333.0, 1.0, 9.0, 49.0, 0.0, 21.0, 6.0, 0.0, 22.0, 75.0, 1.0, 6.0, 6.0, 0.0, 8.0, 77.0, 0.0, 51.0, 1.0
 Val de San Mart?, 1-001 -U, 71.0, 71.0, 50.0, 0.0, 50.0, 1.0, 0.0, 12.0, 0.0, 3.0, 0.0, 0.0, 0.0, 19.0, 0.0, 0.0, 0.0, 0.0, 5.0, 8.0, 0.0, 2.0, 0.0
 Valdehorna, 1-001 -U, 31.0, 31.0, 24.0, 0.0, 24.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 7.0, 1.0, 0.0, 1.0, 0.0
 Valmadrid, 1-001 -U, 109.0, 109.0, 85.0, 0.0, 85.0, 5.0, 0.0, 10.0, 0.0, 2.0, 0.0, 0.0, 1.0, 56.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 0.0, 1.0, 0.0
 Valpalmas, 1-001 -U, 129.0, 129.0, 123.0, 0.0, 123.0, 2.0, 3.0, 33.0, 0.0, 2.0, 0.0, 0.0, 5.0, 29.0, 1.0, 0.0, 0.0, 0.0, 35.0, 11.0, 1.0, 1.0, 0.0
 Valtorres, 1-001 -U, 57.0, 57.0, 47.0, 0.0, 47.0, 0.0, 0.0, 4.0, 0.0, 15.0, 0.0, 0.0, 0.0, 19.0, 0.0, 0.0, 0.0, 0.0, 3.0, 6.0, 0.0, 0.0, 0.0
 Velilla de Ebro, 1-001 -U, 210.0, 210.0, 167.0, 0.0, 167.0, 2.0, 3.0, 26.0, 0.0, 0.0, 1.0, 0.0, 4.0, 37.0, 2.0, 1.0, 2.0, 0.0, 75.0, 11.0, 1.0, 2.0, 0.0
 Velilla de Jiloca, 1-001 -U, 93.0, 93.0, 69.0, 0.0, 69.0, 0.0, 2.0, 39.0, 0.0, 1.0, 0.0, 0.0, 3.0, 18.0, 0.0, 0.0, 1.0, 0.0, 3.0, 2.0, 0.0, 0.0, 0.0
 Vera de Moncayo, 1-001 -U, 340.0, 340.0, 307.0, 0.0, 307.0, 2.0, 2.0, 99.0, 0.0, 23.0, 0.0, 0.0, 3.0, 95.0, 0.0, 2.0, 2.0, 0.0, 4.0, 38.0, 0.0, 32.0, 5.0
 Vierlas, 1-001 -U, 80.0, 80.0, 66.0, 0.0, 66.0, 0.0, 0.0, 9.0, 0.0, 1.0, 0.0, 0.0, 3.0, 40.0, 0.0, 0.0, 0.0, 0.0, 2.0, 6.0, 0.0, 5.0, 0.0
 Villadoz, 1-001 -U, 77.0, 77.0, 63.0, 0.0, 63.0, 0.0, 2.0, 16.0, 0.0, 4.0, 0.0, 0.0, 0.0, 22.0, 0.0, 0.0, 1.0, 0.0, 10.0, 3.0, 0.0, 5.0, 0.0
 Villafeliche, 1-001 -U, 154.0, 154.0, 131.0, 0.0, 131.0, 2.0, 0.0, 33.0, 0.0, 1.0, 0.0, 0.0, 3.0, 24.0, 0.0, 0.0, 0.0, 0.0, 16.0, 12.0, 0.0, 40.0, 0.0
 Villafranca de Ebro, 1-001 -U, 654.0, 654.0, 470.0, 0.0, 470.0, 4.0, 10.0, 97.0, 0.0, 15.0, 2.0, 0.0, 5.0, 110.0, 0.0, 4.0, 3.0, 37.0, 75.0, 77.0, 1.0, 27.0, 3.0
 Villalba de Perejil, 1-001 -U, 78.0, 78.0, 64.0, 0.0, 64.0, 0.0, 1.0, 8.0, 0.0, 3.0, 0.0, 0.0, 1.0, 19.0, 0.0, 0.0, 0.0, 1.0, 5.0, 14.0, 0.0, 12.0, 0.0
 Villalengua, 1-001 -U, 278.0, 278.0, 218.0, 0.0, 218.0, 1.0, 11.0, 70.0, 1.0, 6.0, 0.0, 0.0, 4.0, 62.0, 0.0, 0.0, 0.0, 0.0, 28.0, 25.0, 0.0, 10.0, 0.0
 Villamayor de G?lego, 1-001 -A, 564.0, 564.0, 428.0, 0.0, 428.0, 5.0, 9.0, 75.0, 0.0, 85.0, 3.0, 0.0, 19.0, 92.0, 0.0, 4.0, 5.0, 0.0, 5.0, 98.0, 0.0, 27.0, 1.0
 Villamayor de G?lego, 1-001 -B, 587.0, 587.0, 452.0, 0.0, 452.0, 3.0, 5.0, 75.0, 0.0, 105.0, 4.0, 0.0, 16.0, 96.0, 0.0, 3.0, 5.0, 0.0, 7.0, 98.0, 0.0, 35.0, 0.0
 Villamayor de G?lego, 1-002 -A, 535.0, 535.0, 401.0, 0.0, 401.0, 4.0, 9.0, 72.0, 0.0, 116.0, 0.0, 0.0, 13.0, 82.0, 1.0, 2.0, 0.0, 1.0, 11.0, 59.0, 0.0, 31.0, 0.0
 Villamayor de G?lego, 1-002 -B, 566.0, 566.0, 435.0, 1.0, 436.0, 4.0, 7.0, 56.0, 0.0, 122.0, 1.0, 1.0, 24.0, 96.0, 0.0, 4.0, 4.0, 0.0, 12.0, 78.0, 0.0, 26.0, 1.0
 Villanueva de G?lego, 1-001 -A, 707.0, 707.0, 474.0, 0.0, 474.0, 15.0, 8.0, 75.0, 0.0, 29.0, 3.0, 0.0, 7.0, 115.0, 1.0, 1.0, 3.0, 24.0, 15.0, 100.0, 0.0, 78.0, 0.0
 Villanueva de G?lego, 1-001 -B, 675.0, 675.0, 428.0, 0.0, 428.0, 15.0, 8.0, 74.0, 0.0, 22.0, 3.0, 0.0, 10.0, 114.0, 0.0, 8.0, 5.0, 12.0, 22.0, 69.0, 0.0, 65.0, 1.0
 Villanueva de G?lego, 1-002 -A, 469.0, 469.0, 315.0, 1.0, 316.0, 10.0, 9.0, 34.0, 0.0, 23.0, 2.0, 0.0, 2.0, 117.0, 0.0, 0.0, 0.0, 15.0, 10.0, 59.0, 0.0, 35.0, 0.0
 Villanueva de G?lego, 1-002 -B, 417.0, 417.0, 297.0, 0.0, 297.0, 4.0, 9.0, 32.0, 0.0, 9.0, 2.0, 1.0, 2.0, 115.0, 0.0, 1.0, 0.0, 8.0, 13.0, 49.0, 0.0, 51.0, 1.0
 Villanueva de G?lego, 1-003 -A, 524.0, 524.0, 373.0, 0.0, 373.0, 14.0, 10.0, 54.0, 1.0, 13.0, 6.0, 1.0, 9.0, 93.0, 0.0, 5.0, 2.0, 11.0, 16.0, 81.0, 0.0, 56.0, 1.0
 Villanueva de G?lego, 1-003 -B, 566.0, 566.0, 381.0, 0.0, 381.0, 12.0, 14.0, 60.0, 1.0, 14.0, 1.0, 0.0, 5.0, 95.0, 1.0, 1.0, 4.0, 15.0, 18.0, 78.0, 0.0, 62.0, 0.0
 Villanueva de Huerva, 1-001 -U, 392.0, 392.0, 311.0, 0.0, 311.0, 4.0, 5.0, 74.0, 0.0, 8.0, 0.0, 0.0, 4.0, 84.0, 0.0, 1.0, 0.0, 49.0, 27.0, 46.0, 0.0, 8.0, 1.0
 Villanueva de Jiloca, 1-001 -U, 51.0, 51.0, 45.0, 0.0, 45.0, 0.0, 0.0, 9.0, 0.0, 7.0, 0.0, 0.0, 1.0, 19.0, 0.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0, 0.0
 Villar de los Navarros, 1-001 -U, 101.0, 101.0, 70.0, 0.0, 70.0, 2.0, 0.0, 8.0, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 46.0, 0.0, 0.0, 0.0, 1.0, 7.0, 0.0, 2.0, 0.0
 Villarreal de Huerva, 1-001 -U, 130.0, 130.0, 124.0, 0.0, 124.0, 0.0, 4.0, 40.0, 0.0, 4.0, 0.0, 0.0, 2.0, 54.0, 0.0, 0.0, 1.0, 0.0, 10.0, 6.0, 0.0, 3.0, 0.0
 Villarroya de la Sierra, 1-001 -U, 436.0, 436.0, 350.0, 0.0, 350.0, 4.0, 11.0, 132.0, 0.0, 6.0, 1.0, 0.0, 11.0, 51.0, 1.0, 0.0, 3.0, 0.0, 67.0, 56.0, 1.0, 6.0, 0.0
 Villarroya del Campo, 1-001 -U, 76.0, 76.0, 57.0, 0.0, 57.0, 0.0, 0.0, 13.0, 0.0, 1.0, 1.0, 0.0, 3.0, 26.0, 0.0, 1.0, 0.0, 0.0, 1.0, 7.0, 0.0, 4.0, 0.0
 Vistabella, 1-001 -U, 45.0, 45.0, 44.0, 0.0, 44.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 19.0, 4.0, 0.0, 6.0, 0.0
 Zaragoza, 1-001 -A, 460.0, 461.0, 343.0, 0.0, 343.0, 1.0, 8.0, 25.0, 0.0, 6.0, 5.0, 0.0, 12.0, 162.0, 0.0, 1.0, 3.0, 1.0, 11.0, 62.0, 1.0, 45.0, 0.0
 Zaragoza, 1-001 -B, 458.0, 458.0, 342.0, 0.0, 342.0, 1.0, 4.0, 35.0, 0.0, 11.0, 9.0, 0.0, 16.0, 144.0, 0.0, 1.0, 2.0, 0.0, 9.0, 67.0, 1.0, 41.0, 1.0
 Zaragoza, 1-002 -A, 620.0, 621.0, 389.0, 0.0, 389.0, 2.0, 3.0, 64.0, 0.0, 11.0, 2.0, 0.0, 32.0, 90.0, 0.0, 4.0, 4.0, 0.0, 20.0, 116.0, 1.0, 40.0, 0.0
 Zaragoza, 1-002 -B, 550.0, 550.0, 342.0, 0.0, 342.0, 1.0, 8.0, 52.0, 0.0, 19.0, 5.0, 0.0, 18.0, 95.0, 0.0, 2.0, 6.0, 0.0, 14.0, 96.0, 0.0, 26.0, 0.0
